11,"001011","07:27:37","Pass","","Pass",1.096E-05,1.644E-05,+1.38404E-05,"Pass",3.88,4.12,+4.04774E+00,"Pass",+,"Pass",3.88,4.12,+4.04745E+00,"Pass",+,"Pass",0.97,1.03,+1.00113E+00,"Pass",+,"Pass",,0.01,+3.35547E-03,"Pass",0.0005,+3.58341E-07,"Pass",0.0005,+9.62574E-08,"Pass",""
12,"001012","07:27:54","Pass","","Pass",1.096E-05,1.644E-05,+1.34618E-05,"Pass",3.88,4.12,+4.04296E+00,"Pass",+,"Pass",3.88,4.12,+4.04217E+00,"Pass",+,"Pass",0.97,1.03,+1.00114E+00,"Pass",+,"Pass",,0.01,+4.28897E-03,"Pass",0.0005,+3.57479E-07,"Pass",0.0005,+1.00785E-07,"Pass",""
13,"001013","07:28:16","Pass","","Pass",1.096E-05,1.644E-05,+1.31917E-05,"Pass",3.88,4.12,+4.03632E+00,"Pass",+,"Pass",3.88,4.12,+4.03772E+00,"Pass",+,"Pass",0.97,1.03,+1.00122E+00,"Pass",+,"Pass",,0.01,+3.93962E-03,"Pass",0.0005,+3.38774E-07,"Pass",0.0005,+1.03269E-07,"Pass",""
14,"001014","07:32:12","Pass","","Pass",1.096E-05,1.644E-05,+1.35862E-05,"Pass",3.88,4.12,+4.04155E+00,"Pass",+,"Pass",3.88,4.12,+4.04201E+00,"Pass",+,"Pass",0.97,1.03,+1.00101E+00,"Pass",+,"Pass",,0.01,+4.25164E-03,"Pass",0.0005,+3.66722E-07,"Pass",0.0005,+1.02483E-07,"Pass",""
15,"001015","07:32:45","Pass","","Pass",1.096E-05,1.644E-05,+1.37546E-05,"Pass",3.88,4.12,+4.04281E+00,"Pass",+,"Pass",3.88,4.12,+4.04405E+00,"Pass",+,"Pass",0.97,1.03,+1.00084E+00,"Pass",+,"Pass",,0.01,+4.06727E-03,"Pass",0.0005,+3.45841E-07,"Pass",0.0005,+1.01467E-07,"Pass",""
16,"001016","07:33:03","Pass","","Pass",1.096E-05,1.644E-05,+1.37468E-05,"Pass",3.88,4.12,+4.04274E+00,"Pass",+,"Pass",3.88,4.12,+4.04357E+00,"Pass",+,"Pass",0.97,1.03,+1.00105E+00,"Pass",+,"Pass",,0.01,+4.20908E-03,"Pass",0.0005,+3.58184E-07,"Pass",0.0005,+9.86045E-08,"Pass",""
17,"001017","07:33:20","Pass","","Pass",1.096E-05,1.644E-05,+1.35669E-05,"Pass",3.88,4.12,+4.04449E+00,"Pass",+,"Pass",3.88,4.12,+4.04420E+00,"Pass",+,"Pass",0.97,1.03,+1.00098E+00,"Pass",+,"Pass",,0.01,+3.78563E-03,"Pass",0.0005,+3.53896E-07,"Pass",0.0005,+9.97622E-08,"Pass",""
18,"001018","07:33:37","Pass","","Pass",1.096E-05,1.644E-05,+1.38686E-05,"Pass",3.88,4.12,+4.04320E+00,"Pass",+,"Pass",3.88,4.12,+4.04414E+00,"Pass",+,"Pass",0.97,1.03,+1.00077E+00,"Pass",+,"Pass",,0.01,+4.02114E-03,"Pass",0.0005,+3.56896E-07,"Pass",0.0005,+9.47565E-08,"Pass",""
19,"001019","07:33:55","Pass","","Pass",1.096E-05,1.644E-05,+1.34730E-05,"Pass",3.88,4.12,+4.04121E+00,"Pass",+,"Pass",3.88,4.12,+4.04245E+00,"Pass",+,"Pass",0.97,1.03,+1.00105E+00,"Pass",+,"Pass",,0.01,+4.06853E-03,"Pass",0.0005,+3.56065E-07,"Pass",0.0005,+9.93050E-08,"Pass",""
20,"001020","07:34:16","Pass","","Pass",1.096E-05,1.644E-05,+1.38920E-05,"Pass",3.88,4.12,+4.04504E+00,"Pass",+,"Pass",3.88,4.12,+4.04696E+00,"Pass",+,"Pass",0.97,1.03,+1.00113E+00,"Pass",+,"Pass",,0.01,+3.57842E-03,"Pass",0.0005,+3.63984E-07,"Pass",0.0005,+1.01077E-07,"Pass",""
21,"001021","07:34:39","Pass","","Pass",1.096E-05,1.644E-05,+1.30996E-05,"Pass",3.88,4.12,+4.04116E+00,"Pass",+,"Pass",3.88,4.12,+4.04320E+00,"Pass",+,"Pass",0.97,1.03,+1.00102E+00,"Pass",+,"Pass",,0.01,+4.19931E-03,"Pass",0.0005,+3.39193E-07,"Pass",0.0005,+9.99883E-08,"Pass",""
22,"001022","07:35:03","Pass","","Pass",1.096E-05,1.644E-05,+1.35850E-05,"Pass",3.88,4.12,+4.04483E+00,"Pass",+,"Pass",3.88,4.12,+4.04632E+00,"Pass",+,"Pass",0.97,1.03,+1.00116E+00,"Pass",+,"Pass",,0.01,+4.21119E-03,"Pass",0.0005,+3.56876E-07,"Pass",0.0005,+1.00518E-07,"Pass",""
23,"001023","07:35:47","Pass","","Pass",1.096E-05,1.644E-05,+1.37366E-05,"Pass",3.88,4.12,+4.04402E+00,"Pass",+,"Pass",3.88,4.12,+4.04603E+00,"Pass",+,"Pass",0.97,1.03,+1.00084E+00,"Pass",+,"Pass",,0.01,+3.68852E-03,"Pass",0.0005,+3.56098E-07,"Pass",0.0005,+9.80592E-08,"Pass",""
24,"001024","07:36:09","Pass","","Pass",1.096E-05,1.644E-05,+1.27228E-05,"Pass",3.88,4.12,+4.03330E+00,"Pass",+,"Pass",3.88,4.12,+4.03502E+00,"Pass",+,"Pass",0.97,1.03,+1.00070E+00,"Pass",+,"Pass",,0.01,+4.14577E-03,"Pass",0.0005,+3.52328E-07,"Pass",0.0005,+9.93263E-08,"Pass",""
25,"001025","07:36:28","Pass","","Pass",1.096E-05,1.644E-05,+1.34800E-05,"Pass",3.88,4.12,+4.04100E+00,"Pass",+,"Pass",3.88,4.12,+4.04193E+00,"Pass",+,"Pass",0.97,1.03,+1.00109E+00,"Pass",+,"Pass",,0.01,+5.69202E-03,"Pass",0.0005,+3.64763E-07,"Pass",0.0005,+9.64484E-08,"Pass",""
26,"001026","07:36:44","Pass","","Pass",1.096E-05,1.644E-05,+1.35832E-05,"Pass",3.88,4.12,+4.04399E+00,"Pass",+,"Pass",3.88,4.12,+4.04614E+00,"Pass",+,"Pass",0.97,1.03,+1.00147E+00,"Pass",+,"Pass",,0.01,+4.18099E-03,"Pass",0.0005,+3.40205E-07,"Pass",0.0005,+9.84587E-08,"Pass",""
27,"001027","07:37:02","Pass","","Pass",1.096E-05,1.644E-05,+1.37455E-05,"Pass",3.88,4.12,+4.04220E+00,"Pass",+,"Pass",3.88,4.12,+4.04102E+00,"Pass",+,"Pass",0.97,1.03,+1.00090E+00,"Pass",+,"Pass",,0.01,+3.74127E-03,"Pass",0.0005,+3.58161E-07,"Pass",0.0005,+9.85208E-08,"Pass",""
28,"001028","07:37:18","Pass","","Pass",1.096E-05,1.644E-05,+1.33031E-05,"Pass",3.88,4.12,+4.04274E+00,"Pass",+,"Pass",3.88,4.12,+4.04250E+00,"Pass",+,"Pass",0.97,1.03,+1.00109E+00,"Pass",+,"Pass",,0.01,+4.01942E-03,"Pass",0.0005,+3.46472E-07,"Pass",0.0005,+1.13430E-07,"Pass",""
29,"001029","07:37:36","Pass","","Pass",1.096E-05,1.644E-05,+1.31540E-05,"Pass",3.88,4.12,+4.03749E+00,"Pass",+,"Pass",3.88,4.12,+4.03912E+00,"Pass",+,"Pass",0.97,1.03,+1.00080E+00,"Pass",+,"Pass",,0.01,+4.51745E-03,"Pass",0.0005,+3.52953E-07,"Pass",0.0005,+1.01009E-07,"Pass",""
30,"001030","07:37:53","Pass","","Pass",1.096E-05,1.644E-05,+1.35189E-05,"Pass",3.88,4.12,+4.03795E+00,"Pass",+,"Pass",3.88,4.12,+4.04236E+00,"Pass",+,"Pass",0.97,1.03,+1.00158E+00,"Pass",+,"Pass",,0.01,+4.37495E-03,"Pass",0.0005,+3.42451E-07,"Pass",0.0005,+9.87129E-08,"Pass",""
31,"001031","07:38:12","Pass","","Pass",1.096E-05,1.644E-05,+1.38457E-05,"Pass",3.88,4.12,+4.04340E+00,"Pass",+,"Pass",3.88,4.12,+4.04480E+00,"Pass",+,"Pass",0.97,1.03,+1.00112E+00,"Pass",+,"Pass",,0.01,+4.64865E-03,"Pass",0.0005,+3.47210E-07,"Pass",0.0005,+1.06460E-07,"Pass",""
32,"001032","07:38:28","Pass","","Pass",1.096E-05,1.644E-05,+1.36438E-05,"Pass",3.88,4.12,+4.04157E+00,"Pass",+,"Pass",3.88,4.12,+4.04469E+00,"Pass",+,"Pass",0.97,1.03,+1.00097E+00,"Pass",+,"Pass",,0.01,+4.18082E-03,"Pass",0.0005,+3.46891E-07,"Pass",0.0005,+1.27279E-07,"Pass",""
33,"001033","07:38:47","Pass","","Pass",1.096E-05,1.644E-05,+1.34662E-05,"Pass",3.88,4.12,+4.04502E+00,"Pass",+,"Pass",3.88,4.12,+4.04445E+00,"Pass",+,"Pass",0.97,1.03,+1.00100E+00,"Pass",+,"Pass",,0.01,+3.86349E-03,"Pass",0.0005,+3.50776E-07,"Pass",0.0005,+9.40555E-08,"Pass",""
34,"001034","07:39:05","Pass","","Pass",1.096E-05,1.644E-05,+1.35469E-05,"Pass",3.88,4.12,+4.04394E+00,"Pass",+,"Pass",3.88,4.12,+4.04648E+00,"Pass",+,"Pass",0.97,1.03,+1.00084E+00,"Pass",+,"Pass",,0.01,+3.86880E-03,"Pass",0.0005,+3.54952E-07,"Pass",0.0005,+9.83469E-08,"Pass",""
35,"001035","07:39:24","Pass","","Pass",1.096E-05,1.644E-05,+1.33576E-05,"Pass",3.88,4.12,+4.04410E+00,"Pass",+,"Pass",3.88,4.12,+4.04369E+00,"Pass",+,"Pass",0.97,1.03,+1.00119E+00,"Pass",+,"Pass",,0.01,+3.20067E-03,"Pass",0.0005,+3.52464E-07,"Pass",0.0005,+9.86100E-08,"Pass",""
36,"001036","07:39:40","Pass","","Pass",1.096E-05,1.644E-05,+1.32576E-05,"Pass",3.88,4.12,+4.04036E+00,"Pass",+,"Pass",3.88,4.12,+4.04057E+00,"Pass",+,"Pass",0.97,1.03,+1.00067E+00,"Pass",+,"Pass",,0.01,+4.03926E-03,"Pass",0.0005,+3.51743E-07,"Pass",0.0005,+1.04218E-07,"Pass",""
37,"001037","07:39:57","Pass","","Pass",1.096E-05,1.644E-05,+1.35122E-05,"Pass",3.88,4.12,+4.05998E+00,"Pass",+,"Pass",3.88,4.12,+4.04583E+00,"Pass",+,"Pass",0.97,1.03,+1.00148E+00,"Pass",+,"Pass",,0.01,+3.67465E-03,"Pass",0.0005,+3.50774E-07,"Pass",0.0005,+9.31672E-08,"Pass",""
38,"001038","07:40:15","Pass","","Pass",1.096E-05,1.644E-05,+1.26076E-05,"Pass",3.88,4.12,+4.04080E+00,"Pass",+,"Pass",3.88,4.12,+4.04215E+00,"Pass",+,"Pass",0.97,1.03,+1.00005E+00,"Pass",+,"Pass",,0.01,+3.53649E-03,"Pass",0.0005,+3.59131E-07,"Pass",0.0005,+9.87095E-08,"Pass",""
39,"001039","07:40:34","Pass","","Pass",1.096E-05,1.644E-05,+1.36494E-05,"Pass",3.88,4.12,+4.04662E+00,"Pass",+,"Pass",3.88,4.12,+4.04670E+00,"Pass",+,"Pass",0.97,1.03,+1.00120E+00,"Pass",+,"Pass",,0.01,+4.26904E-03,"Pass",0.0005,+3.64138E-07,"Pass",0.0005,+9.42841E-08,"Pass",""
40,"001040","07:40:57","Pass","","Pass",1.096E-05,1.644E-05,+1.42278E-05,"Pass",3.88,4.12,+4.04390E+00,"Pass",+,"Pass",3.88,4.12,+4.04357E+00,"Pass",+,"Pass",0.97,1.03,+1.00041E+00,"Pass",+,"Pass",,0.01,+4.19278E-03,"Pass",0.0005,+3.51741E-07,"Pass",0.0005,+1.95715E-07,"Pass",""
41,"001041","07:41:14","Pass","","Pass",1.096E-05,1.644E-05,+1.30161E-05,"Pass",3.88,4.12,+4.03769E+00,"Pass",+,"Pass",3.88,4.12,+4.03789E+00,"Pass",+,"Pass",0.97,1.03,+1.00032E+00,"Pass",+,"Pass",,0.01,+4.07207E-03,"Pass",0.0005,+3.61622E-07,"Pass",0.0005,+9.31029E-08,"Pass",""
42,"001042","07:41:32","Pass","","Pass",1.096E-05,1.644E-05,+1.37707E-05,"Pass",3.88,4.12,+4.04556E+00,"Pass",+,"Pass",3.88,4.12,+4.04839E+00,"Pass",+,"Pass",0.97,1.03,+1.00147E+00,"Pass",+,"Pass",,0.01,+4.29427E-03,"Pass",0.0005,+3.57451E-07,"Pass",0.0005,+9.41365E-08,"Pass",""
43,"001043","07:42:16","Pass","","Pass",1.096E-05,1.644E-05,+1.36419E-05,"Pass",3.88,4.12,+4.04759E+00,"Pass",+,"Pass",3.88,4.12,+4.04574E+00,"Pass",+,"Pass",0.97,1.03,+1.00095E+00,"Pass",+,"Pass",,0.01,+3.52718E-03,"Pass",0.0005,+3.53854E-07,"Pass",0.0005,+1.11656E-07,"Pass",""
44,"001044","07:42:35","Pass","","Pass",1.096E-05,1.644E-05,+1.37338E-05,"Pass",3.88,4.12,+4.04563E+00,"Pass",+,"Pass",3.88,4.12,+4.04533E+00,"Pass",+,"Pass",0.97,1.03,+1.00057E+00,"Pass",+,"Pass",,0.01,+4.53259E-03,"Pass",0.0005,+3.44808E-07,"Pass",0.0005,+9.50724E-08,"Pass",""
45,"001045","07:42:51","Pass","","Pass",1.096E-05,1.644E-05,+1.43300E-05,"Pass",3.88,4.12,+4.04043E+00,"Pass",+,"Pass",3.88,4.12,+4.04145E+00,"Pass",+,"Pass",0.97,1.03,+1.00126E+00,"Pass",+,"Pass",,0.01,+3.34512E-03,"Pass",0.0005,+3.62273E-07,"Pass",0.0005,+1.01941E-07,"Pass",""
46,"001046","07:43:12","Pass","","Pass",1.096E-05,1.644E-05,+1.41870E-05,"Pass",3.88,4.12,+4.04388E+00,"Pass",+,"Pass",3.88,4.12,+4.04299E+00,"Pass",+,"Pass",0.97,1.03,+1.00025E+00,"Pass",+,"Pass",,0.01,+3.92729E-03,"Pass",0.0005,+3.59579E-07,"Pass",0.0005,+8.80035E-08,"Pass",""
47,"001047","07:43:33","Pass","","Pass",1.096E-05,1.644E-05,+1.42893E-05,"Pass",3.88,4.12,+4.04168E+00,"Pass",+,"Pass",3.88,4.12,+4.04200E+00,"Pass",+,"Pass",0.97,1.03,+1.00076E+00,"Pass",+,"Pass",,0.01,+4.09906E-03,"Pass",0.0005,+3.60617E-07,"Pass",0.0005,+9.72734E-08,"Pass",""
48,"001048","07:43:50","Pass","","Pass",1.096E-05,1.644E-05,+1.38317E-05,"Pass",3.88,4.12,+4.04167E+00,"Pass",+,"Pass",3.88,4.12,+4.04126E+00,"Pass",+,"Pass",0.97,1.03,+1.00072E+00,"Pass",+,"Pass",,0.01,+4.03216E-03,"Pass",0.0005,+3.59799E-07,"Pass",0.0005,+9.87181E-08,"Pass",""
49,"001049","07:44:07","Pass","","Pass",1.096E-05,1.644E-05,+1.42941E-05,"Pass",3.88,4.12,+4.04548E+00,"Pass",+,"Pass",3.88,4.12,+4.04552E+00,"Pass",+,"Pass",0.97,1.03,+1.00085E+00,"Pass",+,"Pass",,0.01,+4.46631E-03,"Pass",0.0005,+3.59828E-07,"Pass",0.0005,+9.34344E-08,"Pass",""
50,"001050","07:44:25","Pass","","Pass",1.096E-05,1.644E-05,+1.39598E-05,"Pass",3.88,4.12,+4.04519E+00,"Pass",+,"Pass",3.88,4.12,+4.04548E+00,"Pass",+,"Pass",0.97,1.03,+1.00108E+00,"Pass",+,"Pass",,0.01,+4.43741E-03,"Pass",0.0005,+3.76295E-07,"Pass",0.0005,+9.58088E-08,"Pass",""
51,"001051","07:44:47","Pass","","Pass",1.096E-05,1.644E-05,+1.35489E-05,"Pass",3.88,4.12,+4.04634E+00,"Pass",+,"Pass",3.88,4.12,+4.04833E+00,"Pass",+,"Pass",0.97,1.03,+1.00083E+00,"Pass",+,"Pass",,0.01,+3.71723E-03,"Pass",0.0005,+3.55920E-07,"Pass",0.0005,+1.07759E-07,"Pass",""
52,"001052","07:45:04","Pass","","Pass",1.096E-05,1.644E-05,+1.38506E-05,"Pass",3.88,4.12,+4.03862E+00,"Pass",+,"Pass",3.88,4.12,+4.03901E+00,"Pass",+,"Pass",0.97,1.03,+1.00037E+00,"Pass",+,"Pass",,0.01,+4.56235E-03,"Pass",0.0005,+3.61531E-07,"Pass",0.0005,+9.63581E-08,"Pass",""
53,"001053","07:45:20","Pass","","Pass",1.096E-05,1.644E-05,+1.41273E-05,"Pass",3.88,4.12,+4.04280E+00,"Pass",+,"Pass",3.88,4.12,+4.04356E+00,"Pass",+,"Pass",0.97,1.03,+1.00088E+00,"Pass",+,"Pass",,0.01,+4.02930E-03,"Pass",0.0005,+3.53638E-07,"Pass",0.0005,+9.48586E-08,"Pass",""
54,"001054","07:45:36","Pass","","Pass",1.096E-05,1.644E-05,+1.33794E-05,"Pass",3.88,4.12,+4.04682E+00,"Pass",+,"Pass",3.88,4.12,+4.04807E+00,"Pass",+,"Pass",0.97,1.03,+1.00086E+00,"Pass",+,"Pass",,0.01,+3.85783E-03,"Pass",0.0005,+3.47807E-07,"Pass",0.0005,+9.38260E-08,"Pass",""
55,"001055","07:45:53","Pass","","Pass",1.096E-05,1.644E-05,+1.34147E-05,"Pass",3.88,4.12,+4.04247E+00,"Pass",+,"Pass",3.88,4.12,+4.04424E+00,"Pass",+,"Pass",0.97,1.03,+1.00120E+00,"Pass",+,"Pass",,0.01,+3.15267E-03,"Pass",0.0005,+3.59291E-07,"Pass",0.0005,+9.29999E-08,"Pass",""
56,"001056","07:46:12","Pass","","Pass",1.096E-05,1.644E-05,+1.41027E-05,"Pass",3.88,4.12,+4.04429E+00,"Pass",+,"Pass",3.88,4.12,+4.04573E+00,"Pass",+,"Pass",0.97,1.03,+1.00124E+00,"Pass",+,"Pass",,0.01,+3.91255E-03,"Pass",0.0005,+3.61331E-07,"Pass",0.0005,+9.92865E-08,"Pass",""
57,"001057","07:46:30","Pass","","Pass",1.096E-05,1.644E-05,+1.33889E-05,"Pass",3.88,4.12,+4.04044E+00,"Pass",+,"Pass",3.88,4.12,+4.03664E+00,"Pass",+,"Pass",0.97,1.03,+1.00063E+00,"Pass",+,"Pass",,0.01,+5.07337E-03,"Pass",0.0005,+3.67457E-07,"Pass",0.0005,+9.64482E-08,"Pass",""
58,"001058","07:46:47","Pass","","Pass",1.096E-05,1.644E-05,+1.35930E-05,"Pass",3.88,4.12,+4.04169E+00,"Pass",+,"Pass",3.88,4.12,+4.04213E+00,"Pass",+,"Pass",0.97,1.03,+1.00070E+00,"Pass",+,"Pass",,0.01,+4.04371E-03,"Pass",0.0005,+3.45510E-07,"Pass",0.0005,+9.97336E-08,"Pass",""
59,"001059","07:47:03","Pass","","Pass",1.096E-05,1.644E-05,+1.28541E-05,"Pass",3.88,4.12,+4.03481E+00,"Pass",+,"Pass",3.88,4.12,+4.03452E+00,"Pass",+,"Pass",0.97,1.03,+1.00083E+00,"Pass",+,"Pass",,0.01,+3.93181E-03,"Pass",0.0005,+3.44784E-07,"Pass",0.0005,+9.67454E-08,"Pass",""
60,"001060","07:47:20","Pass","","Pass",1.096E-05,1.644E-05,+1.37767E-05,"Pass",3.88,4.12,+4.04160E+00,"Pass",+,"Pass",3.88,4.12,+4.04319E+00,"Pass",+,"Pass",0.97,1.03,+1.00074E+00,"Pass",+,"Pass",,0.01,+3.94070E-03,"Pass",0.0005,+3.53179E-07,"Pass",0.0005,+9.00667E-08,"Pass",""
61,"001061","07:47:37","Pass","","Pass",1.096E-05,1.644E-05,+1.42169E-05,"Pass",3.88,4.12,+4.04186E+00,"Pass",+,"Pass",3.88,4.12,+4.04324E+00,"Pass",+,"Pass",0.97,1.03,+1.00096E+00,"Pass",+,"Pass",,0.01,+3.72105E-03,"Pass",0.0005,+3.53362E-07,"Pass",0.0005,+9.68028E-08,"Pass",""
62,"001062","07:47:54","Pass","","Pass",1.096E-05,1.644E-05,+1.44396E-05,"Pass",3.88,4.12,+4.04364E+00,"Pass",+,"Pass",3.88,4.12,+4.04424E+00,"Pass",+,"Pass",0.97,1.03,+1.00085E+00,"Pass",+,"Pass",,0.01,+4.22469E-03,"Pass",0.0005,+3.61690E-07,"Pass",0.0005,+9.86982E-08,"Pass",""
63,"001063","07:48:12","Pass","","Pass",1.096E-05,1.644E-05,+1.29899E-05,"Pass",3.88,4.12,+4.04380E+00,"Pass",+,"Pass",3.88,4.12,+4.04508E+00,"Pass",+,"Pass",0.97,1.03,+9.97488E-01,"Pass",+,"Pass",,0.01,+5.59564E-03,"Pass",0.0005,+3.54563E-07,"Pass",0.0005,+9.40068E-08,"Pass",""
64,"001064","07:48:30","Pass","","Pass",1.096E-05,1.644E-05,+1.34066E-05,"Pass",3.88,4.12,+4.04743E+00,"Pass",+,"Pass",3.88,4.12,+4.04935E+00,"Pass",+,"Pass",0.97,1.03,+1.00093E+00,"Pass",+,"Pass",,0.01,+4.13531E-03,"Pass",0.0005,+3.49664E-07,"Pass",0.0005,+9.56020E-08,"Pass",""
65,"001065","07:48:50","Pass","","Pass",1.096E-05,1.644E-05,+1.35654E-05,"Pass",3.88,4.12,+4.04776E+00,"Pass",+,"Pass",3.88,4.12,+4.04884E+00,"Pass",+,"Pass",0.97,1.03,+1.00104E+00,"Pass",+,"Pass",,0.01,+3.53325E-03,"Pass",0.0005,+3.63998E-07,"Pass",0.0005,+9.29305E-08,"Pass",""
66,"001066","07:49:06","Pass","","Pass",1.096E-05,1.644E-05,+1.35366E-05,"Pass",3.88,4.12,+4.04535E+00,"Pass",+,"Pass",3.88,4.12,+4.04587E+00,"Pass",+,"Pass",0.97,1.03,+1.00109E+00,"Pass",+,"Pass",,0.01,+4.16515E-03,"Pass",0.0005,+3.56721E-07,"Pass",0.0005,+9.37508E-08,"Pass",""
67,"001067","07:49:24","Pass","","Pass",1.096E-05,1.644E-05,+1.36375E-05,"Pass",3.88,4.12,+4.04270E+00,"Pass",+,"Pass",3.88,4.12,+4.05724E+00,"Pass",+,"Pass",0.97,1.03,+1.00126E+00,"Pass",+,"Pass",,0.01,+3.93095E-03,"Pass",0.0005,+3.64083E-07,"Pass",0.0005,+9.33678E-08,"Pass",""
68,"001068","07:49:40","Pass","","Pass",1.096E-05,1.644E-05,+1.37528E-05,"Pass",3.88,4.12,+4.04334E+00,"Pass",+,"Pass",3.88,4.12,+4.04595E+00,"Pass",+,"Pass",0.97,1.03,+1.00090E+00,"Pass",+,"Pass",,0.01,+5.89851E-03,"Pass",0.0005,+3.59750E-07,"Pass",0.0005,+9.49777E-08,"Pass",""
69,"001069","07:49:59","Pass","","Pass",1.096E-05,1.644E-05,+1.36454E-05,"Pass",3.88,4.12,+4.04395E+00,"Pass",+,"Pass",3.88,4.12,+4.04533E+00,"Pass",+,"Pass",0.97,1.03,+1.00108E+00,"Pass",+,"Pass",,0.01,+3.63769E-03,"Pass",0.0005,+3.52861E-07,"Pass",0.0005,+9.44032E-08,"Pass",""
